Series Name,Series Code,Country Name,Country Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,991.988551,1145.866554,1250.953842,1377.862006,1504.527495,1526.159908,1661.997885,1921.356352,2087.517887,2208.085284,2235.733703,2134.805418,2196.283891,2283.579051,2450.482888,2398.77305,2222.462119,2151.293017,2162.66613,2203.179126
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,381.4824324,447.4171977,466.087702,488.4573476,516.7048899,251.3712917,223.4876069,237.8684513,324.8871765,454.0772642,491.1898041,507.4829155,517.0975815,555.1851236,537.1592902,589.4658919,556.578066,576.5236782,592.103122,643.7500288
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,5268.278576,5893.187076,6139.581618,6662.062785,6251.877427,6444.18684,8059.562798,8737.041269,8173.869138,7441.230854,6965.137897,6204.929901,5735.066787,6734.475153,7067.724165,6702.526617,5753.066494,7073.612754,6766.481254,6253.161613
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,..,..,1653.041537,1325.275077,1503.133889,1455.358407,1114.923723,1659.140787,1245.149311,1071.777765,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,24907.00085,26429.15094,28389.07858,32591.35031,35510.72223,32169.50285,30532.48051,31677.90031,28322.94659,29077.18206,29513.65118,25754.36103,26537.15949,28185.32137,30379.72111,29581.51855,26984.29628,30488.82095,29674.54429,32676.98371
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,1060.136943,1240.518312,1423.190621,1611.175587,2007.026655,2053.766451,2836.974109,3248.04021,3351.892476,3643.832447,3885.623616,3990.353117,4107.829775,4388.201906,4360.584735,4082.694049,3846.174496,3999.338002,3342.720125,3827.964806
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.62101,17571.98446,17293.80605,18315.91468,19923.22733,20029.75983,21068.43807,22119.44706,22540.31842,23219.64193,18553.42392,18036.00853,20593.60912,22553.30565
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8672.215668,9110.75181,9231.576254,9542.713574,10006.55125,10292.73353,10591.875,11280.59303,11585.69187,11714.89755,8356.678555,10213.11544,13030.92895,13980.09408
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,21344.5873,..,..,21920.02378,..,..,..,..,19691.61671,..,20320.71688,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.603113,7386.746638,7684.79284,7996.672074,8399.707731,8680.251102,8306.360493,8360.099739,9297.846929,10279.49394
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,737.1228027,945.6896973,1179.898315,1500.673096,1585.582397,1223.903442,1356.894653,1391.425659,1070.339722,1195.420288,1338.173096,1355.126099,1082.616577,1014.842468,769.8691406,748.0109253,608.3325195,749.7067871,1102.245361,2272.485596
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,2906.725278,3474.120331,5031.158465,5562.334068,6616.815126,7176.857658,7999.507394,8009.252302,8922.956186,9124.541093,9199.177893,8907.837258,5705.399487,6112.883014,6730.836961,6690.044786,4796.533314,5026.879493,5858.824661,6069.028901
GDP per capita (current US$),NY.GDP.PCAP.CD,Eswatini,SWZ,2599.15215,2964.972487,3053.932571,3200.512571,3022.456177,3270.137761,4035.534481,4360.959967,4396.57912,4111.128382,3928.522755,3583.31129,3339.990401,3824.046783,4021.445556,3843.380046,3372.904611,4068.57379,3986.887239,3797.301209
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52837.90398,61417.68088,56299.50573,56305.2502
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,54659.45715,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37294,90476.75897,85836.20768,87304.33058,88724.99094,83806.4476,82153.07454,82254.37693,85217.36915,84121.93103,85897.78433,93446.43445,93259.90572,99994.93802
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,1387.245122,1552.930126,1736.917107,1954.562557,2447.507162,2479.094234,2748.322694,2971.282434,1910.604526,993.7398831,1071.234204,857.4178848,664.2948472,862.3253276,1111.946829,1123.632353,537.0483709,421.1173452,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,305.2660778,333.7139027,401.0268698,517.4349226,704.6501788,666.7213442,740.2761349,837.8815558,959.360285,1038.320789,1094.43005,970.3625472,801.39384,844.3652169,850.6669272,889.0233407,852.3302021,916.6919671,1076.434691,1188.993038
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,447.4358826,480.1800537,472.6133423,539.5395508,671.2444458,688.7103882,730.7823486,768.9334106,854.5404663,954.6588135,1013.428772,929.7998047,942.8890381,975.9046631,1011.600159,1050.931763,1104.164429,1146.031982,1193.359619,1211.058594
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,2647.260733,2876.245773,3343.785952,3934.690909,4327.79747,4154.187447,4996.372098,5396.643586,5748.632721,6041.133948,5822.377783,5708.794091,5854.463908,6436.78966,7124.55881,7628.576033,7001.850287,7070.512507,6913.050805,7171.808093
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,465.9377646,476.9027136,456.2726984,532.4854173,621.7414647,682.2247874,810.2164842,936.7089677,1020.110295,1201.602507,1221.72396,1322.929094,1349.546777,1285.523976,1241.164485,1583.078603,1663.559629,2741.95082,2389.295875,1648.64729
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,573.4836459,564.0997445,565.3340214,621.7349217,735.8558302,737.9541133,722.2298014,803.4828432,781.5547749,847.3879715,877.1929606,770.1438074,792.4409914,813.3947872,873.565403,848.310125,876.5429724,964.99811,923.2403712,1012.973873
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,2195.986397,2478.427047,2751.960283,2799.368182,3221.080519,2915.493904,3416.110699,3852.144462,4378.571528,4208.187891,4125.425454,4117.931047,3978.437686,4367.256603,4649.613301,4878.978686,4605.970841,4425.971492,4681.679407,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,9756.500371,11673.78154,13340.91627,15627.28682,20011.14827,13682.76361,15711.55871,17910.31915,19110.0539,19927.4039,20473.40403,18508.7705,16139.10526,16258.74893,16328.12689,15642.40672,13705.90023,16056.30204,19629.46534,18332.96402
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,3029.848769,3106.57663,3279.10282,3678.062479,4200.172644,4029.461206,4241.01191,4361.949122,4233.916254,4308.338305,4398.638695,3960.924849,3796.1096,3569.718839,3577.175342,3477.836181,3493.897738,3817.377174,3607.910238,3895.386639
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkiye,TUR,6031.791367,7369.431889,8003.814493,9711.223761,10843.50369,9012.999458,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.83619,9215.440875,8638.739133,9743.213131,10674.50417,12985.75315
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.880204,7330.366288,7885.299896,8792.548504,9190.671543
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25824.25618,27207.29396,27327.88328,17496.01747,23180.88517,26886.51474,30438.41759
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,2328.493002,2311.337754,2402.480106,2803.248467,3103.040777,2697.634893,3043.16668,3663.267055,3624.984289,3536.901505,3556.379728,3384.383201,3836.073003,4181.436586,4419.259998,4940.050983,4674.911403,5372.760239,5221.53307,5465.102807
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,292.4726656,330.6028544,346.7684623,401.7091876,473.3028334,799.9296321,824.7376711,837.0958842,796.7111394,819.7578673,897.5097286,864.1800593,753.6844055,766.177604,793.1280822,823.0247329,846.7672026,883.8920262,964.3541465,1014.213978
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,1416.60376,1894.460083,2391.323975,3197.934326,4066.531738,2639.378174,3078.414795,3704.842285,4004.789795,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764,3751.737305,4827.845703,4575.975098,5181.362793
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,37017.73637,42190.55438,45339.58512,43918.38017,45140.76908,31722.58876,35392.26097,42078.61381,44386.78608,45729.60768,46865.9646,41525.1389,41054.53957,43063.96748,46722.26872,45376.17084,37629.17417,44332.34005,53707.98008,52976.80838
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,40366.88867,42104.78844,44512.45903,50397.6855,47396.12021,38744.13169,39598.95712,42109.64188,42497.3405,43426.29814,47439.61659,44964.39114,40985.23514,40572.12148,43203.81411,42662.53537,40217.00901,46869.75906,45564.15694,48866.60396
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,41724.6412,44123.39965,46301.98765,48050.22741,48570.05943,47194.95009,48650.66432,50065.97895,51784.41147,53409.75078,55304.31553,57040.20821,58206.61419,60322.26142,63201.04585,65548.07078,64317.39891,71055.87619,77246.67388,81695.18707
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,4130.100115,5233.457171,5942.126749,7149.374634,9328.065708,9780.739618,12512.59413,14975.56282,16087.25208,18140.89221,18131.57885,16950.75317,16837.94038,18995.39702,19067.29156,18149.05629,15651.00338,17733.85516,20499.24222,22564.53246
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718744,2628.460054,2753.971058,2704.677189,1916.764625,1604.258641,1795.201768,1759.307471,1993.424478,2276.161233,2496.107758
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1718.263029,1814.817826,1970.898411,2261.459294,2525.083904,2472.463564,2732.551567,3064.751201,2906.342461,2877.444528,2861.203154,2643.886886,2757.203306,3032.19703,3076.835315,3076.589886,2917.756849,2978.012598,3128.540422,3367.094639
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,4287.631579,5456.322425,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Viet Nam,VNM,551.9035051,693.1898425,790.5925164,913.3123316,1158.101627,1225.845009,1684.011772,1953.55715,2190.23244,2367.499331,2558.778758,2595.234844,2760.717101,2992.071532,3267.225069,3491.09141,3586.347176,3759.948329,4179.01179,4346.768492
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39411.04525,41976.00831,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3367.60699
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,668.854619,784.7579805,867.8359626,956.2304767,1153.536422,1045.805578,1249.063085,1284.617635,1349.99061,1497.747941,1557.601406,1488.416289,1069.817009,893.7165009,701.7148647,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,556.0500516,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.199883,1268.120941,958.2649005,1134.713454,1456.90157,1369.129365
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979603,937.84034,1082.615773,1290.193957,1408.36781,1407.034291,1410.329173,1421.787791,1192.107012,2269.177012,1421.868596,1372.696674,1773.920411,1676.821489,1592.416574
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Afghanistan,AFG,-2.497254626,7.321873845,1.084988197,11.80338266,1.864754464,17.14353432,11.09921992,-3.211364303,8.247144256,2.002522146,-0.964803331,-1.666416415,-0.345802496,-0.253593781,-1.688576592,0.932833386,-5.36466593,-22.96694199,-8.586651901,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Albania,ALB,5.956569596,6.067882439,6.572922982,6.787228936,8.328108423,4.053139864,4.223083827,2.821642455,1.584872815,1.187234353,1.985388092,2.516827054,3.480293217,3.898112267,4.276311551,2.523540843,-2.745238678,9.922713708,6.13901679,4.633910227
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Algeria,DZA,3.039698804,3.972019168,1.427704106,1.435213521,0.763187124,-0.601232167,2.870071684,1.063097087,0.429470118,0.601862817,2.060062449,1.156557658,1.849331718,-0.467047148,-0.511721135,-0.939034027,-6.631659187,2.093487611,1.926700998,2.494770973
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,American Samoa,ASM,0.958704603,0.238921013,-3.394752379,2.67197034,-1.800450002,-3.257941095,1.245264257,0.992450746,-3.231910641,-1.21950184,3.279021642,4.854442301,0.113644342,-5.135339886,4.874061125,1.831713966,6.970688208,1.759928333,3.486017106,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Andorra,AND,3.882383777,1.578040219,4.292621435,4.22037542,-2.935382027,-2.478037072,1.222687703,1.340893892,-5.571255543,-4.026027034,2.140938982,1.257416013,2.574504588,-1.41657902,-0.003870296,0.23829657,-12.73507756,6.459440532,8.479469505,1.109786261
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Angola,AGO,7.127076561,11.00956557,7.614219203,9.935108707,7.163046012,-2.797289984,0.571220941,-0.345062435,4.53805378,1.106331035,1.030729118,-2.64297533,-6.011890778,-3.630695038,-4.676669584,-4.017114161,-8.672432129,-1.954598006,-0.09675473,-2.155077378
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Antigua and Barbuda,ATG,4.606451259,5.236793969,11.27852467,7.821201492,-1.497264331,-13.29913276,-9.089012369,-3.12758899,2.258624319,-1.525104035,1.364997457,0.649980301,3.383651477,1.839235757,6.361375194,2.550901433,-19.35925206,7.54757506,8.880996614,3.272750734
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Argentina,ARG,7.928157051,7.732496999,6.934981738,7.916210572,3.029785407,-6.867955225,9.844296398,4.788683139,-2.14528445,1.265685175,-3.57858051,1.629664279,-3.110063898,1.757648183,-3.601609757,-2.969562499,-10.77027323,9.673920935,3.989131085,-2.436251114
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Armenia,ARM,11.16164945,14.59145586,13.97648864,14.53610037,7.651455058,-13.54579168,2.824481883,5.319018352,7.735370834,3.764129648,4.010645933,3.606369078,0.646135943,8.024397049,5.769882149,8.2086495,-6.704049318,6.354744402,13.02541852,8.797784101
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Aruba,ABW,6.331365041,-1.37737686,-0.060443724,1.831640411,0.579383198,-12.76027036,-3.827864136,2.402778496,-1.839358143,5.636970759,-2.264869106,-1.25558861,1.121182958,6.474908623,1.876401437,-2.74340148,-24.0845699,27.69686459,10.55378605,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Australia,AUS,3.115893443,1.906065238,1.377980034,1.896708392,1.531111868,-0.185773153,0.648500068,0.995812002,2.119926068,0.855301403,1.088300782,0.741438844,1.186265851,0.647495219,1.378345353,0.682490945,-1.556436301,1.968061646,2.950325584,0.603284936
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Austria,AUT,2.099711169,1.549877317,2.943417859,3.391730827,1.143307119,-4.016340042,1.592577128,2.576448318,0.222450577,-0.562298943,-0.122370667,-0.11154019,0.89246914,1.550724086,1.92771306,1.000406953,-7.019825952,3.784719697,3.808956062,-1.811928227
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Azerbaijan,AZE,8.301538479,26.66009477,33.03048777,23.59068541,8.457450126,7.050602519,3.806491021,-1.195842962,0.816684128,4.450020099,1.475936941,-0.103121365,-4.17717168,-0.778416126,0.624486168,1.635850481,-4.952701739,5.151500069,4.673439952,1.415979777
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Bahamas, The",BHS,-0.469922706,1.994396654,1.103829252,0.027364579,-3.704543642,-5.545403081,0.120061239,-0.63214852,1.889639395,-3.767298841,0.936178676,0.079627995,-1.782023888,2.01529295,1.892926833,-2.003655928,-21.79346607,14.99716443,10.22051562,1.982610585
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bahrain,BHR,-0.103815979,-1.336449595,-1.105353022,1.055400516,-0.434970499,-3.468434461,1.394890732,2.115445699,2.638951394,2.347595883,0.413894139,-0.9888553,-0.014526319,0.450232188,0.191457633,1.698724144,-3.565598605,3.586259002,4.25256128,1.565588065
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bangladesh,BGD,3.50574324,4.930968203,5.388330721,5.939181512,5.076730246,4.124685812,4.373484664,5.174520877,5.204991119,4.678721918,4.747779227,5.291060808,5.803210397,5.266455113,6.080237769,6.687662727,2.271101294,5.716649087,5.954844841,4.693874309
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Barbados,BRB,1.031642701,3.580491633,5.69870547,1.695978925,0.193845998,-5.418311892,-2.545180783,-1.051544238,-0.505894059,-1.551647067,-0.284468003,2.206615771,2.344369994,0.321058802,-0.924143741,0.203625235,-12.69951062,-1.361362551,13.30558444,4.383061987
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Belarus,BLR,12.21261827,10.14976724,10.67558671,9.099460042,10.58130503,0.446705735,8.034088147,5.625881241,1.846520265,1.042243344,1.669105162,-3.957343643,-2.611299318,2.644247088,3.37043437,1.651118196,-0.251386576,3.290821506,-3.888387839,4.449606935
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Belgium,BEL,3.123928918,1.760455594,1.8781832,2.918338349,-0.343452718,-2.80592074,1.928764196,0.38003457,0.116402578,-0.013148386,1.128595725,1.451893368,0.755268919,1.228866236,1.330652227,1.689753689,-5.711729808,6.488770413,2.136544076,0.192342045
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Belize,BLZ,1.650275625,-0.7875041,1.487551716,0.36189855,-4.275932527,-3.1440316,-1.254067768,-2.546735303,1.348535826,2.126119256,1.748010161,1.063864853,-2.036875814,-3.747261339,-0.894543697,2.353207273,-15.00434857,16.35687175,7.328153287,3.128573889
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Benin,BEN,1.316512038,-1.467813821,0.811410157,2.982053319,1.849625069,-0.648436891,-0.839355824,-0.007428192,1.800064493,4.127606235,3.290504999,-1.181684836,0.335852248,2.603556527,3.624262545,3.824506878,0.951937861,4.238708959,3.420679455,3.561042475
